Age,NOC,Sport
16.0,USA,Gymnastics
16.0,USA,Gymnastics
16.0,USA,Gymnastics
16.0,USA,Gymnastics
26.0,USA,Athletics
28.0,HUN,Athletics
24.0,POR,Cycling
24.0,POR,Cycling
30.0,GBR,Athletics
30.0,GBR,Athletics
25.0,RUS,Athletics
16.0,RUS,Gymnastics
16.0,RUS,Gymnastics
16.0,RUS,Gymnastics
16.0,RUS,Gymnastics
16.0,RUS,Gymnastics
16.0,RUS,Gymnastics
23.0,HUN,Sailing
32.0,USA,Cycling
29.0,USA,Football
27.0,GBR,Hockey
26.0,AUS,Swimming
26.0,AUS,Swimming
30.0,RUS,Athletics
31.0,FRA,Handball
33.0,USA,Judo
46.0,GBR,Shooting
21.0,USA,Swimming
21.0,USA,Swimming
21.0,USA,Swimming
32.0,AUS,Judo
23.0,ITA,Football
25.0,HUN,Water Polo
16.0,ITA,Swimming
16.0,ITA,Swimming
16.0,ITA,Swimming
16.0,ITA,Swimming
27.0,FRA,Triathlon
25.0,ITA,Swimming
34.0,ITA,Shooting
43.0,ITA,Shooting
23.0,GBR,Cycling
23.0,GBR,Cycling
23.0,CHN,Diving
23.0,CHN,Diving
32.0,ITA,Rowing
31.0,AUS,Judo
27.0,FRA,Cycling
28.0,GBR,Sailing
23.0,RUS,Athletics
28.0,RUS,Weightlifting
32.0,HUN,Handball
23.0,USA,Athletics
29.0,AUS,Badminton
29.0,FRA,Cycling
29.0,FRA,Rowing
36.0,ITA,Athletics
29.0,FRA,Rowing
29.0,ITA,Beach Volleyball
20.0,FRA,Fencing
25.0,USA,Athletics
19.0,FRA,Cycling
24.0,FRA,Canoeing
20.0,FRA,Canoeing
25.0,AUS,Football
35.0,GER,Handball
26.0,USA,Athletics
23.0,FRA,Sailing
26.0,USA,Water Polo
26.0,RUS,Cycling
26.0,RUS,Cycling
35.0,RUS,Athletics
22.0,RUS,Tennis
31.0,RUS,Water Polo
31.0,ITA,Rowing
26.0,GER,Triathlon
22.0,FRA,Rowing
35.0,ITA,Cycling
23.0,GER,Canoeing
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
27.0,GER,Gymnastics
33.0,GER,Shooting
33.0,GER,Shooting
33.0,GER,Archery
33.0,GER,Archery
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
19.0,USA,Swimming
31.0,FRA,Sailing
23.0,FRA,Rowing
27.0,AUS,Tennis
26.0,USA,Athletics
21.0,JAM,Athletics
35.0,USA,Volleyball
25.0,FRA,Badminton
25.0,ITA,Volleyball
32.0,GBR,Swimming
32.0,GBR,Swimming
29.0,FRA,Tennis
29.0,FRA,Tennis
22.0,GER,Swimming
28.0,HUN,Handball
36.0,IND,Hockey
22.0,IND,Hockey
26.0,FRA,Fencing
26.0,FRA,Fencing
29.0,RUS,Swimming
23.0,POR,Judo
28.0,AUS,Swimming
28.0,AUS,Swimming
27.0,CAN,Modern Pentathlon
17.0,USA,Table Tennis
25.0,JAM,Athletics
21.0,ITA,Softball
33.0,GBR,Rowing
25.0,ITA,Boxing
26.0,ITA,Rowing
23.0,ITA,Football
20.0,USA,Swimming
22.0,AUS,Swimming
22.0,AUS,Swimming
22.0,AUS,Swimming
32.0,ITA,Volleyball
25.0,POR,Athletics
20.0,POR,Swimming
25.0,ITA,Football
28.0,RUS,Weightlifting
37.0,FRA,Cycling
37.0,FRA,Cycling
28.0,GER,Badminton
23.0,AUS,Boxing
21.0,AUS,Athletics
22.0,ISV,Sailing
23.0,ITA,Synchronized Swimming
29.0,GER,Canoeing
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
31.0,USA,Triathlon
26.0,FRA,Handball
26.0,RUS,Volleyball
21.0,GER,Swimming
21.0,GER,Swimming
21.0,FRA,Athletics
21.0,FRA,Athletics
24.0,RUS,Athletics
30.0,RUS,Handball
26.0,GER,Beach Volleyball
23.0,GER,Athletics
25.0,GER,Football
25.0,GER,Water Polo
25.0,FRA,Athletics
24.0,GER,Swimming
26.0,GER,Water Polo
24.0,RUS,Swimming
36.0,RUS,Shooting
27.0,CAN,Baseball
26.0,IND,Badminton
32.0,RUS,Swimming
32.0,RUS,Swimming
32.0,RUS,Swimming
32.0,RUS,Swimming
31.0,RUS,Weightlifting
23.0,AUS,Basketball
22.0,AUS,Softball
22.0,ITA,Rowing
18.0,RUS,Rhythmic Gymnastics
32.0,ITA,Water Polo
23.0,RUS,Athletics
42.0,AUS,Shooting
26.0,AUS,Basketball
39.0,AUS,Beach Volleyball
27.0,USA,Triathlon
32.0,FRA,Triathlon
24.0,RUS,Boxing
21.0,JAM,Athletics
21.0,JAM,Athletics
28.0,CAN,Rowing
32.0,AUS,Hockey
24.0,USA,Water Polo
30.0,RUS,Fencing
30.0,RUS,Fencing
26.0,RUS,Fencing
22.0,ITA,Cycling
31.0,ITA,Basketball
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
23.0,ITA,Gymnastics
25.0,USA,Diving
25.0,USA,Diving
19.0,IND,Boxing
24.0,IND,Archery
24.0,IND,Archery
25.0,POR,Sailing
31.0,AUS,Tennis
31.0,AUS,Tennis
26.0,CAN,Cycling
28.0,CAN,Rowing
20.0,AUS,Athletics
25.0,GBR,Swimming
25.0,GBR,Swimming
26.0,USA,Volleyball
32.0,RUS,Shooting
20.0,RUS,Swimming
20.0,RUS,Swimming
24.0,HUN,Water Polo
26.0,GER,Football
26.0,RUS,Athletics
32.0,AUS,Beach Volleyball
26.0,CAN,Sailing
24.0,FRA,Sailing
23.0,CHN,Football
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,FRA,Swimming
17.0,FRA,Swimming
17.0,FRA,Swimming
23.0,RUS,Athletics
17.0,PRK,Gymnastics
17.0,PRK,Gymnastics
17.0,PRK,Gymnastics
17.0,PRK,Gymnastics
17.0,PRK,Gymnastics
17.0,PRK,Gymnastics
33.0,GER,Rowing
21.0,CHN,Athletics
19.0,CHN,Swimming
19.0,CHN,Swimming
19.0,CHN,Swimming
19.0,CHN,Swimming
27.0,CHN,Cycling
24.0,CHN,Modern Pentathlon
24.0,CHN,Judo
24.0,CHN,Hockey
22.0,CHN,Football
34.0,GBR,Cycling
24.0,FRA,Swimming
33.0,FRA,Canoeing
44.0,AUS,Shooting
30.0,GBR,Athletics
30.0,GBR,Athletics
33.0,CAN,Baseball
31.0,ITA,Basketball
31.0,HUN,Handball
22.0,GER,Volleyball
28.0,GER,Triathlon
27.0,ITA,Water Polo
29.0,GER,Boxing
19.0,AUS,Shooting
20.0,IND,Archery
20.0,IND,Archery
27.0,ITA,Rowing
31.0,GER,Modern Pentathlon
27.0,RUS,Basketball
27.0,HUN,Athletics
32.0,FRA,Athletics
32.0,FRA,Sailing
33.0,ITA,Baseball
31.0,GER,Handball
27.0,AUS,Canoeing
27.0,AUS,Canoeing
23.0,IND,Hockey
26.0,RUS,Handball
32.0,ITA,Water Polo
34.0,IND,Shooting
27.0,GER,Beach Volleyball
22.0,GER,Canoeing
27.0,FRA,Athletics
32.0,GBR,Athletics
31.0,USA,Tennis
31.0,USA,Tennis
27.0,PAK,Hockey
13.0,PAK,Swimming
26.0,USA,Rowing
25.0,GER,Beach Volleyball
22.0,USA,Football
22.0,CAN,Athletics
26.0,USA,Cycling
21.0,AUS,Swimming
23.0,GBR,Canoeing
30.0,CAN,Badminton
30.0,CAN,Badminton
48.0,CAN,Equestrianism
48.0,CAN,Equestrianism
24.0,USA,Diving
24.0,USA,Diving
21.0,AUS,Swimming
16.0,CAN,Swimming
16.0,CAN,Swimming
16.0,CAN,Swimming
16.0,CAN,Swimming
21.0,GER,Rowing
31.0,GER,Hockey
23.0,RUS,Water Polo
31.0,HUN,Rowing
24.0,CHN,Shooting
22.0,CHN,Basketball
25.0,CHN,Football
32.0,AUS,Athletics
21.0,CAN,Synchronized Swimming
21.0,AUS,Cycling
22.0,AUS,Shooting
22.0,AUS,Shooting
25.0,AUS,Rowing
20.0,AUS,Football
30.0,USA,Athletics
25.0,USA,Shooting
25.0,USA,Shooting
28.0,AUS,Canoeing
16.0,PRK,Gymnastics
16.0,PRK,Gymnastics
16.0,PRK,Gymnastics
16.0,PRK,Gymnastics
16.0,PRK,Gymnastics
16.0,PRK,Gymnastics
34.0,PRK,Shooting
22.0,PRK,Gymnastics
22.0,PRK,Gymnastics
22.0,PRK,Gymnastics
24.0,PRK,Judo
24.0,PRK,Judo
25.0,PRK,Weightlifting
35.0,POR,Athletics
22.0,POR,Football
26.0,POR,Cycling
23.0,CAN,Badminton
44.0,ISV,Shooting
44.0,ISV,Shooting
34.0,GER,Cycling
34.0,GER,Cycling
35.0,JAM,Athletics
19.0,USA,Athletics
19.0,USA,Athletics
35.0,FRA,Handball
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
20.0,CAN,Gymnastics
21.0,GBR,Diving
20.0,ITA,Baseball
23.0,USA,Athletics
19.0,CAN,Water Polo
37.0,GER,Athletics
24.0,ITA,Athletics
26.0,ITA,Basketball
25.0,USA,Athletics
24.0,USA,Basketball
32.0,AUS,Basketball
29.0,ITA,Wrestling
26.0,ITA,Volleyball
24.0,GER,Hockey
24.0,FRA,Rowing
25.0,AUS,Water Polo
23.0,AUS,Water Polo
18.0,HUN,Swimming
18.0,HUN,Swimming
18.0,HUN,Swimming
29.0,HUN,Wrestling
21.0,USA,Athletics
31.0,FRA,Athletics
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Rowing
22.0,CAN,Judo
25.0,FRA,Athletics
45.0,CAN,Equestrianism
45.0,CAN,Equestrianism
27.0,AUS,Cycling
27.0,AUS,Cycling
26.0,AUS,Rowing
27.0,GBR,Badminton
27.0,GBR,Badminton
28.0,AUS,Triathlon
36.0,GBR,Sailing
20.0,CAN,Water Polo
32.0,AUS,Canoeing
29.0,GBR,Athletics
34.0,AUS,Rowing
28.0,USA,Athletics
23.0,USA,Athletics
29.0,AUS,Fencing
25.0,USA,Athletics
33.0,AUS,Softball
22.0,USA,Athletics
30.0,GER,Athletics
21.0,USA,Tennis
21.0,USA,Tennis
27.0,GER,Hockey
32.0,POR,Sailing
20.0,FRA,Swimming
21.0,USA,Fencing
21.0,USA,Fencing
24.0,AUS,Cycling
24.0,AUS,Cycling
27.0,GBR,Sailing
30.0,AUS,Basketball
36.0,FRA,Sailing
28.0,GER,Weightlifting
17.0,GER,Swimming
17.0,GER,Swimming
26.0,GBR,Athletics
25.0,ITA,Baseball
27.0,ITA,Basketball
27.0,USA,Athletics
41.0,GER,Equestrianism
41.0,GER,Equestrianism
24.0,GBR,Rowing
32.0,AUS,Basketball
25.0,AUS,Baseball
21.0,AUS,Swimming
21.0,AUS,Swimming
21.0,AUS,Swimming
44.0,CAN,Equestrianism
44.0,CAN,Equestrianism
23.0,CAN,Swimming
23.0,CAN,Swimming
35.0,GER,Table Tennis
35.0,GER,Table Tennis
26.0,ITA,Swimming
26.0,ITA,Swimming
26.0,ITA,Swimming
31.0,USA,Athletics
23.0,AUS,Athletics
23.0,AUS,Athletics
27.0,CAN,Sailing
30.0,CAN,Trampolining
35.0,ITA,Canoeing
35.0,ITA,Canoeing
23.0,FRA,Swimming
23.0,FRA,Swimming
23.0,FRA,Swimming
23.0,FRA,Swimming
29.0,ITA,Fencing
25.0,GER,Sailing
32.0,GER,Football
24.0,FRA,Sailing
17.0,USA,Judo
21.0,CAN,Table Tennis
21.0,AUS,Baseball
45.0,FRA,Shooting
45.0,FRA,Shooting
28.0,USA,Tennis
28.0,USA,Tennis
30.0,USA,Rowing
24.0,RUS,Athletics
24.0,GER,Rowing
25.0,USA,Diving
19.0,USA,Water Polo
35.0,USA,Athletics
23.0,GER,Rowing
27.0,GER,Swimming
27.0,GER,Swimming
23.0,RUS,Trampolining
22.0,ITA,Boxing
16.0,AUS,Gymnastics
16.0,AUS,Gymnastics
16.0,AUS,Gymnastics
16.0,AUS,Gymnastics
16.0,AUS,Gymnastics
16.0,AUS,Gymnastics
23.0,CAN,Rowing
29.0,GER,Rowing
27.0,RUS,Athletics
28.0,RUS,Athletics
37.0,AUS,Shooting
27.0,AUS,Swimming
23.0,RUS,Athletics
23.0,POR,Athletics
29.0,USA,Shooting
26.0,RUS,Modern Pentathlon
20.0,ITA,Sailing
25.0,GER,Athletics
32.0,POR,Athletics
32.0,RUS,Athletics
24.0,RUS,Tennis
24.0,RUS,Tennis
28.0,RUS,Gymnastics
28.0,RUS,Gymnastics
28.0,RUS,Gymnastics
28.0,RUS,Gymnastics
27.0,CHN,Wrestling
25.0,QAT,Weightlifting
34.0,JPN,Softball
28.0,JPN,Hockey
30.0,RUS,Boxing
24.0,PAK,Athletics
25.0,JPN,Softball
23.0,JPN,Athletics
19.0,JPN,Softball
22.0,JPN,Hockey
25.0,CAN,Water Polo
30.0,USA,Rowing
22.0,RUS,Water Polo
30.0,AUS,Football
28.0,USA,Volleyball
46.0,GER,Equestrianism
46.0,GER,Equestrianism
22.0,FRA,Volleyball
26.0,RUS,Athletics
30.0,POR,Athletics
23.0,USA,Rowing
26.0,RUS,Rowing
24.0,RUS,Wrestling
26.0,IND,Weightlifting
21.0,ITA,Rowing
21.0,FRA,Cycling
21.0,FRA,Cycling
21.0,USA,Swimming
21.0,USA,Swimming
21.0,USA,Swimming
21.0,USA,Swimming
18.0,USA,Rhythmic Gymnastics
25.0,USA,Wrestling
28.0,AUS,Beach Volleyball
26.0,CAN,Weightlifting
22.0,CHN,Badminton
16.0,ITA,Rhythmic Gymnastics
31.0,FRA,Tennis
31.0,FRA,Tennis
28.0,ITA,Fencing
28.0,ITA,Fencing
26.0,CAN,Softball
33.0,ITA,Volleyball
27.0,ITA,Rowing
19.0,RUS,Rowing
27.0,JPN,Volleyball
27.0,JPN,Wrestling
27.0,JPN,Sailing
26.0,JPN,Sailing
24.0,JPN,Athletics
24.0,JPN,Athletics
23.0,JPN,Softball
21.0,JPN,Badminton
23.0,JPN,Softball
23.0,AUS,Rowing
24.0,JAM,Badminton
30.0,RUS,Diving
30.0,RUS,Diving
30.0,CAN,Triathlon
28.0,AUS,Basketball
29.0,AUS,Athletics
25.0,AUS,Athletics
25.0,RUS,Rowing
19.0,ITA,Synchronized Swimming
25.0,JPN,Football
20.0,IND,Archery
20.0,IND,Archery
23.0,JPN,Athletics
25.0,CAN,Swimming
25.0,CAN,Swimming
22.0,GBR,Athletics
29.0,RUS,Wrestling
24.0,RUS,Wrestling
29.0,ITA,Judo
22.0,ITA,Swimming
22.0,ITA,Swimming
28.0,CAN,Canoeing
31.0,AUS,Beach Volleyball
29.0,GER,Canoeing
31.0,GER,Table Tennis
31.0,GER,Table Tennis
29.0,CAN,Fencing
29.0,CAN,Fencing
36.0,GER,Shooting
23.0,GER,Hockey
22.0,GER,Wrestling
45.0,GER,Equestrianism
45.0,GER,Equestrianism
25.0,GER,Diving
25.0,GER,Diving
21.0,GER,Badminton
21.0,GER,Badminton
31.0,GER,Water Polo
37.0,GER,Beach Volleyball
28.0,ITA,Baseball
24.0,ITA,Tennis
24.0,ITA,Tennis
23.0,GER,Athletics
23.0,GER,Athletics
22.0,CAN,Softball
17.0,AUS,Swimming
17.0,AUS,Swimming
24.0,GER,Volleyball
39.0,USA,Rowing
28.0,GER,Diving
26.0,GER,Fencing
26.0,GER,Fencing
44.0,GER,Equestrianism
44.0,GER,Equestrianism
29.0,GER,Rowing
28.0,GER,Canoeing
29.0,GER,Athletics
15.0,FRA,Gymnastics
15.0,FRA,Gymnastics
15.0,FRA,Gymnastics
15.0,FRA,Gymnastics
30.0,GER,Rowing
29.0,GER,Wrestling
30.0,GER,Athletics
36.0,GER,Table Tennis
24.0,GER,Rowing
21.0,GER,Swimming
21.0,GER,Swimming
21.0,GER,Swimming
22.0,USA,Rowing
21.0,GER,Water Polo
24.0,AUS,Hockey
20.0,FRA,Archery
20.0,FRA,Archery
28.0,GER,Hockey
25.0,GER,Rowing
29.0,GER,Athletics
29.0,GER,Athletics
42.0,GER,Shooting
28.0,GER,Rowing
28.0,GER,Tennis
28.0,GER,Tennis
36.0,USA,Judo
24.0,USA,Athletics
34.0,GER,Handball
31.0,USA,Volleyball
23.0,ITA,Football
32.0,USA,Football
25.0,FRA,Athletics
32.0,USA,Athletics
27.0,ITA,Volleyball
19.0,AUS,Triathlon
31.0,GER,Shooting
27.0,GER,Athletics
21.0,ITA,Swimming
21.0,ITA,Swimming
25.0,USA,Water Polo
43.0,USA,Equestrianism
43.0,USA,Equestrianism
27.0,QAT,Athletics
28.0,JPN,Sailing
25.0,POR,Athletics
29.0,RUS,Sailing
24.0,AUS,Water Polo
25.0,RUS,Wrestling
19.0,ITA,Shooting
31.0,GER,Canoeing
22.0,GER,Fencing
29.0,USA,Modern Pentathlon
26.0,GER,Rowing
34.0,ITA,Sailing
29.0,RUS,Athletics
29.0,RUS,Athletics
29.0,RUS,Rowing
24.0,FRA,Gymnastics
24.0,FRA,Gymnastics
24.0,FRA,Gymnastics
24.0,FRA,Gymnastics
24.0,FRA,Gymnastics
30.0,USA,Equestrianism
30.0,USA,Equestrianism
22.0,GBR,Swimming
22.0,GBR,Swimming
22.0,GBR,Swimming
32.0,FRA,Athletics
26.0,IND,Judo
26.0,PAK,Boxing
20.0,RUS,Swimming
20.0,RUS,Swimming
20.0,BAN,Athletics
30.0,RUS,Fencing
30.0,RUS,Fencing
17.0,IND,Archery
17.0,IND,Archery
36.0,GBR,Athletics
22.0,RUS,Basketball
24.0,CHN,Athletics
24.0,CHN,Fencing
24.0,CHN,Fencing
21.0,CHN,Sailing
21.0,CHN,Wrestling
23.0,RUS,Water Polo
31.0,GBR,Swimming
31.0,GBR,Swimming
19.0,RUS,Volleyball
36.0,RUS,Athletics
28.0,RUS,Athletics
25.0,RUS,Wrestling
22.0,CAN,Gymnastics
22.0,CAN,Gymnastics
22.0,CAN,Gymnastics
22.0,CAN,Gymnastics
22.0,CAN,Gymnastics
22.0,CAN,Gymnastics
20.0,CHN,Athletics
24.0,CHN,Weightlifting
22.0,JPN,Swimming
22.0,JPN,Swimming
28.0,JPN,Baseball
22.0,JPN,Football
16.0,AUS,Football
31.0,GBR,Diving
31.0,GBR,Diving
20.0,JPN,Canoeing
30.0,IND,Shooting
25.0,RUS,Water Polo
18.0,RUS,Canoeing
18.0,RUS,Canoeing
25.0,RUS,Athletics
21.0,RUS,Cycling
26.0,IND,Athletics
26.0,RUS,Athletics
23.0,RUS,Shooting
21.0,RUS,Synchronized Swimming
30.0,IND,Sailing
35.0,RUS,Athletics
28.0,ITA,Sailing
25.0,ITA,Sailing
26.0,FRA,Swimming
26.0,FRA,Swimming
25.0,HUN,Shooting
25.0,HUN,Shooting
25.0,HUN,Shooting
39.0,RUS,Equestrianism
30.0,GER,Badminton
26.0,GER,Rowing
23.0,CAN,Softball
24.0,USA,Boxing
32.0,ITA,Water Polo
18.0,POR,Canoeing
18.0,POR,Canoeing
27.0,POR,Swimming
27.0,POR,Athletics
24.0,POR,Athletics
22.0,RUS,Athletics
27.0,ITA,Volleyball
29.0,GBR,Rowing
34.0,HUN,Shooting
34.0,HUN,Shooting
22.0,JAM,Athletics
19.0,JAM,Athletics
19.0,JAM,Athletics
20.0,IND,Hockey
31.0,IND,Athletics
23.0,IND,Hockey
20.0,IND,Hockey
38.0,IND,Shooting
23.0,IND,Hockey
18.0,IND,Hockey
18.0,IND,Boxing
21.0,IND,Wrestling
31.0,IND,Hockey
33.0,IND,Athletics
27.0,IND,Shooting
26.0,GBR,Judo
36.0,HUN,Handball
33.0,CAN,Wrestling
26.0,HUN,Handball
22.0,RUS,Fencing
22.0,RUS,Fencing
46.0,GBR,Equestrianism
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Gymnastics
23.0,AUS,Hockey
23.0,RUS,Sailing
20.0,RUS,Swimming
27.0,AUS,Beach Volleyball
20.0,AUS,Gymnastics
20.0,AUS,Gymnastics
20.0,AUS,Gymnastics
20.0,AUS,Gymnastics
20.0,AUS,Gymnastics
20.0,AUS,Gymnastics
21.0,AUS,Football
22.0,RUS,Athletics
24.0,RUS,Swimming
24.0,RUS,Swimming
35.0,RUS,Cycling
35.0,RUS,Cycling
35.0,RUS,Cycling
35.0,RUS,Cycling
29.0,USA,Rowing
25.0,AUS,Football
24.0,USA,Fencing
26.0,USA,Fencing
26.0,USA,Fencing
26.0,RUS,Table Tennis
26.0,RUS,Table Tennis
25.0,RUS,Wrestling
23.0,GBR,Trampolining
28.0,GBR,Swimming
28.0,GBR,Swimming
28.0,GBR,Diving
28.0,GBR,Diving
29.0,AUS,Basketball
21.0,USA,Water Polo
25.0,AUS,Hockey
30.0,USA,Basketball
26.0,USA,Rowing
23.0,JAM,Athletics
34.0,GBR,Canoeing
43.0,GBR,Equestrianism
24.0,JAM,Athletics
28.0,JAM,Athletics
21.0,JAM,Athletics
26.0,USA,Canoeing
30.0,RUS,Water Polo
23.0,AUS,Basketball
28.0,USA,Shooting
28.0,USA,Shooting
28.0,CAN,Athletics
27.0,USA,Football
22.0,RUS,Athletics
25.0,JPN,Football
23.0,RUS,Athletics
26.0,RUS,Volleyball
30.0,USA,Diving
21.0,IND,Athletics
26.0,CHN,Athletics
20.0,CHN,Athletics
24.0,CHN,Volleyball
21.0,CHN,Basketball
21.0,GBR,Athletics
28.0,ITA,Basketball
22.0,AUS,Volleyball
27.0,HUN,Water Polo
30.0,AUS,Athletics
28.0,RUS,Athletics
27.0,GBR,Athletics
30.0,USA,Tennis
24.0,USA,Canoeing
24.0,USA,Canoeing
23.0,GER,Shooting
29.0,GER,Swimming
29.0,GER,Swimming
28.0,USA,Sailing
20.0,ITA,Synchronized Swimming
20.0,ITA,Synchronized Swimming
26.0,ITA,Softball
18.0,GER,Athletics
30.0,RUS,Rowing
32.0,GER,Cycling
33.0,CAN,Baseball
36.0,AUS,Basketball
19.0,AUS,Swimming
27.0,GER,Athletics
21.0,USA,Water Polo
31.0,GBR,Cycling
31.0,GBR,Cycling
21.0,USA,Cycling
33.0,HUN,Athletics
34.0,USA,Basketball
25.0,GBR,Rowing
24.0,RUS,Judo
25.0,CAN,Rowing
26.0,USA,Volleyball
21.0,AUS,Water Polo
35.0,GBR,Cycling
26.0,CAN,Rowing
19.0,ITA,Synchronized Swimming
20.0,ITA,Rowing
20.0,ITA,Table Tennis
20.0,ITA,Table Tennis
20.0,GER,Swimming
21.0,AUS,Athletics
26.0,GER,Football
23.0,GER,Trampolining
37.0,GER,Weightlifting
24.0,HUN,Water Polo
28.0,HUN,Water Polo
25.0,RUS,Basketball
31.0,GER,Handball
24.0,AUS,Baseball
26.0,AUS,Water Polo
24.0,CAN,Baseball
21.0,GER,Diving
23.0,GER,Swimming
24.0,AUS,Swimming
24.0,AUS,Swimming
21.0,GBR,Taekwondo
27.0,USA,Athletics
27.0,CAN,Boxing
33.0,CAN,Baseball
19.0,CAN,Synchronized Swimming
19.0,CAN,Synchronized Swimming
30.0,AUS,Rowing
30.0,AUS,Rowing
26.0,AUS,Rowing
29.0,HUN,Water Polo
24.0,HUN,Rowing
22.0,GER,Swimming
22.0,GER,Swimming
22.0,GER,Swimming
24.0,AUS,Baseball
21.0,JAM,Athletics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
17.0,CAN,Gymnastics
29.0,HUN,Canoeing
29.0,HUN,Canoeing
20.0,AUS,Tennis
20.0,AUS,Tennis
23.0,GBR,Hockey
24.0,USA,Basketball
33.0,AUS,Sailing
28.0,FRA,Badminton
29.0,RUS,Water Polo
29.0,GER,Fencing
29.0,GER,Fencing
29.0,RUS,Athletics
22.0,GER,Sailing
33.0,GER,Table Tennis
33.0,GER,Table Tennis
33.0,AUS,Tennis
27.0,GER,Rowing
23.0,AUS,Water Polo
29.0,GBR,Sailing
22.0,CHN,Rowing
25.0,CHN,Athletics
26.0,USA,Athletics
16.0,GER,Diving
24.0,JPN,Athletics
24.0,JPN,Athletics
27.0,JPN,Fencing
28.0,JPN,Athletics
26.0,JPN,Athletics
28.0,JPN,Equestrianism
28.0,JPN,Equestrianism
29.0,JPN,Tennis
29.0,JPN,Tennis
24.0,JPN,Volleyball
25.0,CHN,Basketball
20.0,QAT,Athletics
18.0,AUS,Swimming
32.0,USA,Volleyball
30.0,CAN,Athletics
16.0,QAT,Athletics
20.0,AUS,Basketball
21.0,CHN,Wrestling
30.0,CHN,Judo
23.0,CHN,Handball
22.0,CHN,Tennis
25.0,CHN,Athletics
25.0,CHN,Athletics
18.0,GER,Athletics
31.0,USA,Athletics
24.0,RUS,Swimming
24.0,RUS,Swimming
27.0,JPN,Athletics
28.0,USA,Volleyball
22.0,JPN,Synchronized Swimming
24.0,JPN,Judo
28.0,JPN,Sailing
29.0,JPN,Cycling
28.0,JPN,Canoeing
28.0,JPN,Canoeing
25.0,RUS,Rowing
23.0,GBR,Triathlon
21.0,GER,Athletics
33.0,USA,Basketball
37.0,CAN,Cycling
27.0,USA,Volleyball
26.0,GER,Volleyball
34.0,GBR,Cycling
23.0,RUS,Triathlon
24.0,HUN,Athletics
25.0,HUN,Canoeing
36.0,USA,Shooting
36.0,USA,Shooting
18.0,HUN,Gymnastics
18.0,HUN,Gymnastics
18.0,HUN,Gymnastics
18.0,HUN,Gymnastics
18.0,HUN,Gymnastics
35.0,HUN,Handball
24.0,FRA,Wrestling
22.0,AUS,Rowing
26.0,HUN,Water Polo
27.0,HUN,Athletics
16.0,HUN,Swimming
32.0,HUN,Water Polo
23.0,HUN,Swimming
23.0,HUN,Swimming
24.0,RUS,Athletics
24.0,RUS,Athletics
24.0,AUS,Cycling
24.0,JPN,Swimming
29.0,JPN,Synchronized Swimming
29.0,JPN,Synchronized Swimming
23.0,JPN,Basketball
24.0,CAN,Athletics
25.0,FRA,Athletics
27.0,FRA,Athletics
25.0,GBR,Swimming
25.0,GBR,Swimming
25.0,GBR,Swimming
22.0,GER,Boxing
18.0,HUN,Swimming
25.0,JPN,Volleyball
29.0,JPN,Baseball
20.0,JPN,Athletics
20.0,JPN,Athletics
38.0,JPN,Sailing
22.0,JPN,Football
22.0,JPN,Judo
27.0,JPN,Softball
38.0,JPN,Shooting
30.0,JPN,Rowing
27.0,JPN,Synchronized Swimming
27.0,JPN,Synchronized Swimming
26.0,JPN,Volleyball
34.0,JPN,Cycling
24.0,JPN,Canoeing
22.0,RUS,Weightlifting
23.0,ITA,Athletics
22.0,AUS,Baseball
26.0,JPN,Athletics
28.0,JPN,Judo
20.0,CHN,Fencing
32.0,CHN,Shooting
32.0,CHN,Shooting
31.0,ITA,Table Tennis
31.0,ITA,Table Tennis
29.0,JPN,Wrestling
25.0,JPN,Swimming
25.0,JPN,Swimming
25.0,JPN,Swimming
28.0,JPN,Athletics
28.0,JPN,Badminton
21.0,JPN,Football
26.0,HUN,Weightlifting
19.0,IND,Swimming
19.0,IND,Swimming
28.0,CHN,Hockey
25.0,CHN,Weightlifting
31.0,JPN,Baseball
32.0,JPN,Athletics
